key,value,date
Braids,0,2014-8
Braids,0,2014-9
Braids,0,2014-10
Braids,0,2014-11
Braids,28,2014-12
Bastille,0,2013-1
Bastille,0,2013-2
Bastille,0,2013-3
Bastille,1,2013-4
Bastille,5,2013-5
Bastille,5,2013-6
Bastille,5,2013-7
Bastille,0,2013-8
Bastille,12,2013-9
Bastille,0,2013-10
Bastille,0,2013-11
Bastille,0,2013-12
Bastille,0,2014-1
Bastille,0,2014-2
Bastille,0,2014-3
Bastille,0,2014-4
Bastille,0,2014-5
Bastille,0,2014-6
Bastille,0,2014-7
Bastille,0,2014-8
Bastille,0,2014-9
Bastille,0,2014-10
Bastille,0,2014-11
Bastille,0,2014-12
The Clash,0,2013-1
The Clash,0,2013-2
The Clash,0,2013-3
The Clash,0,2013-4
The Clash,0,2013-5
The Clash,0,2013-6
The Clash,0,2013-7
The Clash,0,2013-8
The Clash,0,2013-9
The Clash,0,2013-10
The Clash,0,2013-11
The Clash,0,2013-12
The Clash,4,2014-1
The Clash,18,2014-2
The Clash,1,2014-3
The Clash,0,2014-4
The Clash,3,2014-5
The Clash,0,2014-6
The Clash,0,2014-7
The Clash,0,2014-8
The Clash,0,2014-9
The Clash,0,2014-10
The Clash,0,2014-11
The Clash,0,2014-12
Animal Collective,0,2013-1
Animal Collective,0,2013-2
Animal Collective,1,2013-3
Animal Collective,0,2013-4
Animal Collective,0,2013-5
Animal Collective,0,2013-6
Animal Collective,0,2013-7
Animal Collective,0,2013-8
Animal Collective,0,2013-9
Animal Collective,0,2013-10
Animal Collective,0,2013-11
Animal Collective,0,2013-12
Animal Collective,0,2014-1
Animal Collective,11,2014-2
Animal Collective,11,2014-3
Animal Collective,0,2014-4
Animal Collective,0,2014-5
Animal Collective,0,2014-6
Animal Collective,0,2014-7
Animal Collective,0,2014-8
Animal Collective,2,2014-9
Animal Collective,0,2014-10
Animal Collective,0,2014-11
Animal Collective,0,2014-12
Phoenix,0,2013-1
Phoenix,0,2013-2
Phoenix,1,2013-3
Phoenix,4,2013-4
Phoenix,0,2013-5
Phoenix,13,2013-6
Phoenix,0,2013-7
Phoenix,1,2013-8
Phoenix,0,2013-9
Phoenix,0,2013-10
Phoenix,0,2013-11
Phoenix,0,2013-12
Phoenix,1,2014-1
Phoenix,0,2014-2
Phoenix,0,2014-3
Phoenix,0,2014-4
Phoenix,0,2014-5
Phoenix,0,2014-6
Phoenix,0,2014-7
Phoenix,0,2014-8
Phoenix,0,2014-9
Phoenix,4,2014-10
Phoenix,0,2014-11
Phoenix,0,2014-12
Klaxons,1,2013-1
Klaxons,0,2013-2
Klaxons,0,2013-3
Klaxons,0,2013-4
Klaxons,0,2013-5
Klaxons,0,2013-6
Klaxons,0,2013-7
Klaxons,0,2013-8
Klaxons,0,2013-9
Klaxons,0,2013-10
Klaxons,0,2013-11
Klaxons,1,2013-12
Klaxons,0,2014-1
Klaxons,1,2014-2
Klaxons,0,2014-3
Klaxons,0,2014-4
Klaxons,0,2014-5
Klaxons,4,2014-6
Klaxons,3,2014-7
Klaxons,3,2014-8
Klaxons,4,2014-9
Klaxons,1,2014-10
Klaxons,1,2014-11
Klaxons,3,2014-12
Kins,0,2013-1
Kins,0,2013-2
Kins,0,2013-3
Kins,0,2013-4
Kins,0,2013-5
Kins,0,2013-6
Kins,0,2013-7
Kins,0,2013-8
Kins,0,2013-9
Kins,0,2013-10
Kins,0,2013-11
Kins,0,2013-12
Kins,0,2014-1
Kins,0,2014-2
Kins,22,2014-3
Kins,0,2014-4
Kins,0,2014-5
Kins,0,2014-6
Kins,0,2014-7
Kins,0,2014-8
Kins,0,2014-9
Kins,0,2014-10
Kins,0,2014-11
Kins,0,2014-12
Elf Power,0,2013-1
Elf Power,0,2013-2
Elf Power,0,2013-3
Elf Power,0,2013-4
Elf Power,0,2013-5
Elf Power,0,2013-6
Elf Power,0,2013-7
Elf Power,0,2013-8
Elf Power,0,2013-9
Elf Power,0,2013-10
Elf Power,0,2013-11
Elf Power,0,2013-12
Elf Power,0,2014-1
Elf Power,0,2014-2
Elf Power,0,2014-3
Elf Power,0,2014-4
Elf Power,0,2014-5
Elf Power,0,2014-6
Elf Power,0,2014-7
Elf Power,0,2014-8
Elf Power,0,2014-9
Elf Power,0,2014-10
Elf Power,0,2014-11
Elf Power,0,2014-12
Cat Stevens,0,2013-1
Cat Stevens,0,2013-2
Cat Stevens,0,2013-3
Cat Stevens,0,2013-4
Cat Stevens,11,2013-5
Cat Stevens,0,2013-6
Cat Stevens,10,2013-7
Cat Stevens,0,2013-8
Cat Stevens,0,2013-9
Cat Stevens,0,2013-10
Cat Stevens,0,2013-11
Cat Stevens,0,2013-12
Cat Stevens,0,2014-1
Cat Stevens,0,2014-2
Cat Stevens,1,2014-3
Cat Stevens,0,2014-4
Cat Stevens,0,2014-5
Cat Stevens,0,2014-6
Cat Stevens,0,2014-7
Cat Stevens,0,2014-8
Cat Stevens,0,2014-9
Cat Stevens,0,2014-10
Cat Stevens,0,2014-11
Cat Stevens,0,2014-12
Deerhunter,3,2013-1
Deerhunter,2,2013-2
Deerhunter,0,2013-3
Deerhunter,1,2013-4
Deerhunter,0,2013-5
Deerhunter,0,2013-6
Deerhunter,0,2013-7
Deerhunter,0,2013-8
Deerhunter,0,2013-9
Deerhunter,0,2013-10
Deerhunter,0,2013-11
Deerhunter,0,2013-12
Deerhunter,2,2014-1
Deerhunter,0,2014-2
Deerhunter,1,2014-3
Deerhunter,0,2014-4
Deerhunter,0,2014-5
Deerhunter,0,2014-6
Deerhunter,12,2014-7
Deerhunter,0,2014-8
Deerhunter,0,2014-9
Deerhunter,0,2014-10
Deerhunter,0,2014-11
Deerhunter,0,2014-12
Matisyahu,0,2013-1
Matisyahu,6,2013-2
Matisyahu,0,2013-3
Matisyahu,0,2013-4
Matisyahu,0,2013-5
Matisyahu,0,2013-6
Matisyahu,14,2013-7
Matisyahu,0,2013-8
Matisyahu,0,2013-9
Matisyahu,0,2013-10
Matisyahu,0,2013-11
Matisyahu,0,2013-12
Matisyahu,0,2014-1
Matisyahu,0,2014-2
Matisyahu,0,2014-3
Matisyahu,0,2014-4
Matisyahu,0,2014-5
Matisyahu,0,2014-6
Matisyahu,0,2014-7
Matisyahu,0,2014-8
Matisyahu,0,2014-9
Matisyahu,0,2014-10
Matisyahu,0,2014-11
Matisyahu,0,2014-12
Fleet Foxes,1,2013-1
Fleet Foxes,0,2013-2
Fleet Foxes,0,2013-3
Fleet Foxes,0,2013-4
Fleet Foxes,0,2013-5
Fleet Foxes,0,2013-6
Fleet Foxes,0,2013-7
Fleet Foxes,0,2013-8
Fleet Foxes,0,2013-9
Fleet Foxes,0,2013-10
Fleet Foxes,0,2013-11
Fleet Foxes,0,2013-12
Fleet Foxes,0,2014-1
Fleet Foxes,0,2014-2
Fleet Foxes,0,2014-3
Fleet Foxes,0,2014-4
Fleet Foxes,0,2014-5
Fleet Foxes,0,2014-6
Fleet Foxes,0,2014-7
Fleet Foxes,0,2014-8
Fleet Foxes,19,2014-9
Fleet Foxes,0,2014-10
Fleet Foxes,0,2014-11
Fleet Foxes,0,2014-12
Blackbird Blackbird,0,2013-1
Blackbird Blackbird,1,2013-2
Blackbird Blackbird,0,2013-3
Blackbird Blackbird,0,2013-4
Blackbird Blackbird,0,2013-5
Blackbird Blackbird,0,2013-6
Blackbird Blackbird,0,2013-7
Blackbird Blackbird,0,2013-8
Blackbird Blackbird,0,2013-9
Blackbird Blackbird,0,2013-10
Blackbird Blackbird,0,2013-11
Blackbird Blackbird,0,2013-12
Blackbird Blackbird,0,2014-1
Blackbird Blackbird,0,2014-2
Blackbird Blackbird,0,2014-3
Blackbird Blackbird,0,2014-4
Blackbird Blackbird,0,2014-5
Blackbird Blackbird,0,2014-6
Blackbird Blackbird,19,2014-7
Blackbird Blackbird,0,2014-8
Blackbird Blackbird,0,2014-9
Blackbird Blackbird,0,2014-10
Blackbird Blackbird,0,2014-11
Blackbird Blackbird,0,2014-12
St. Vincent,0,2013-1
St. Vincent,0,2013-2
St. Vincent,0,2013-3
St. Vincent,0,2013-4
St. Vincent,0,2013-5
St. Vincent,0,2013-6
St. Vincent,0,2013-7
St. Vincent,0,2013-8
St. Vincent,0,2013-9
St. Vincent,0,2013-10
St. Vincent,0,2013-11
St. Vincent,0,2013-12
St. Vincent,0,2014-1
St. Vincent,0,2014-2
St. Vincent,0,2014-3
St. Vincent,0,2014-4
St. Vincent,0,2014-5
St. Vincent,0,2014-6
St. Vincent,4,2014-7
St. Vincent,0,2014-8
St. Vincent,0,2014-9
St. Vincent,12,2014-10
St. Vincent,1,2014-11
St. Vincent,1,2014-12
M83,0,2013-1
M83,0,2013-2
M83,0,2013-3
M83,0,2013-4
M83,0,2013-5
M83,0,2013-6
M83,1,2013-7
M83,0,2013-8
M83,6,2013-9
M83,1,2013-10
M83,0,2013-11
M83,1,2013-12
M83,0,2014-1
M83,0,2014-2
M83,1,2014-3
M83,8,2014-4
M83,0,2014-5
M83,0,2014-6
M83,0,2014-7
M83,0,2014-8
M83,0,2014-9
M83,0,2014-10
M83,0,2014-11
M83,0,2014-12
Local Natives,0,2013-1
Local Natives,0,2013-2
Local Natives,0,2013-3
Local Natives,0,2013-4
Local Natives,0,2013-5
Local Natives,0,2013-6
Local Natives,0,2013-7
Local Natives,0,2013-8
Local Natives,0,2013-9
Local Natives,0,2013-10
Local Natives,0,2013-11
Local Natives,0,2013-12
Local Natives,7,2014-1
Local Natives,4,2014-2
Local Natives,4,2014-3
Local Natives,0,2014-4
Local Natives,0,2014-5
Local Natives,0,2014-6
Local Natives,0,2014-7
Local Natives,2,2014-8
Local Natives,0,2014-9
Local Natives,1,2014-10
Local Natives,0,2014-11
Local Natives,0,2014-12
Jack White,0,2013-1
Jack White,9,2013-2
Jack White,0,2013-3
Jack White,0,2013-4
Jack White,0,2013-5
Jack White,4,2013-6
Jack White,1,2013-7
Jack White,0,2013-8
Jack White,1,2013-9
Jack White,0,2013-10
Jack White,0,2013-11
Jack White,0,2013-12
Jack White,1,2014-1
Jack White,1,2014-2
Jack White,0,2014-3
Jack White,1,2014-4
Jack White,0,2014-5
Jack White,0,2014-6
Jack White,0,2014-7
Jack White,0,2014-8
Jack White,0,2014-9
Jack White,0,2014-10
Jack White,0,2014-11
Jack White,0,2014-12
Spiritualized,0,2013-1
Spiritualized,0,2013-2
Spiritualized,0,2013-3
Spiritualized,0,2013-4
Spiritualized,0,2013-5
Spiritualized,0,2013-6
Spiritualized,0,2013-7
Spiritualized,0,2013-8
Spiritualized,0,2013-9
Spiritualized,0,2013-10
Spiritualized,0,2013-11
Spiritualized,0,2013-12
Spiritualized,0,2014-1
Spiritualized,0,2014-2
Spiritualized,0,2014-3
Spiritualized,0,2014-4
Spiritualized,12,2014-5
Spiritualized,1,2014-6
Spiritualized,0,2014-7
Spiritualized,4,2014-8
Spiritualized,0,2014-9
Spiritualized,0,2014-10
Spiritualized,0,2014-11
Spiritualized,0,2014-12
La Roux,0,2013-1
La Roux,0,2013-2
La Roux,0,2013-3
La Roux,0,2013-4
La Roux,0,2013-5
La Roux,0,2013-6
La Roux,0,2013-7
La Roux,0,2013-8
La Roux,0,2013-9
La Roux,0,2013-10
La Roux,0,2013-11
La Roux,2,2013-12
La Roux,9,2014-1
La Roux,0,2014-2
La Roux,4,2014-3
La Roux,1,2014-4
La Roux,1,2014-5
La Roux,0,2014-6
La Roux,0,2014-7
La Roux,0,2014-8
La Roux,0,2014-9
La Roux,0,2014-10
La Roux,0,2014-11
La Roux,0,2014-12
Empire of the Sun,0,2013-1
Empire of the Sun,0,2013-2
Empire of the Sun,0,2013-3
Empire of the Sun,0,2013-4
Empire of the Sun,4,2013-5
Empire of the Sun,12,2013-6
Empire of the Sun,0,2013-7
Empire of the Sun,0,2013-8
Empire of the Sun,0,2013-9
Empire of the Sun,0,2013-10
Empire of the Sun,0,2013-11
Empire of the Sun,0,2013-12
Empire of the Sun,1,2014-1
Empire of the Sun,0,2014-2
Empire of the Sun,0,2014-3
Empire of the Sun,0,2014-4
Empire of the Sun,0,2014-5
Empire of the Sun,0,2014-6
Empire of the Sun,0,2014-7
Empire of the Sun,0,2014-8
Empire of the Sun,0,2014-9
Empire of the Sun,0,2014-10
Empire of the Sun,0,2014-11
Empire of the Sun,0,2014-12
Camera Obscura,0,2013-1
Camera Obscura,0,2013-2
Camera Obscura,0,2013-3
Camera Obscura,0,2013-4
Camera Obscura,0,2013-5
Camera Obscura,6,2013-6
Camera Obscura,0,2013-7
Camera Obscura,0,2013-8
Camera Obscura,0,2013-9
Camera Obscura,0,2013-10
Camera Obscura,0,2013-11
Camera Obscura,0,2013-12
Camera Obscura,0,2014-1
Camera Obscura,0,2014-2
Camera Obscura,0,2014-3
Camera Obscura,1,2014-4
Camera Obscura,9,2014-5
Camera Obscura,0,2014-6
Camera Obscura,1,2014-7
Camera Obscura,0,2014-8
Camera Obscura,0,2014-9
Camera Obscura,0,2014-10
Camera Obscura,0,2014-11
Camera Obscura,0,2014-12
Yacht,0,2013-1
Yacht,0,2013-2
Yacht,0,2013-3
Yacht,0,2013-4
Yacht,0,2013-5
Yacht,0,2013-6
Yacht,0,2013-7
Yacht,0,2013-8
Yacht,0,2013-9
Yacht,0,2013-10
Yacht,0,2013-11
Yacht,0,2013-12
Yacht,0,2014-1
Yacht,0,2014-2
Yacht,0,2014-3
Yacht,0,2014-4
Yacht,0,2014-5
Yacht,0,2014-6
Yacht,0,2014-7
Yacht,14,2014-8
Yacht,2,2014-9
Yacht,0,2014-10
Yacht,0,2014-11
Yacht,0,2014-12
Portugal. The Man,0,2013-1
Portugal. The Man,0,2013-2
Portugal. The Man,0,2013-3
Portugal. The Man,0,2013-4
Portugal. The Man,0,2013-5
Portugal. The Man,14,2013-6
Portugal. The Man,0,2013-7
Portugal. The Man,2,2013-8
Portugal. The Man,0,2013-9
Portugal. The Man,0,2013-10
Portugal. The Man,0,2013-11
Portugal. The Man,0,2013-12
Portugal. The Man,0,2014-1
Portugal. The Man,0,2014-2
Portugal. The Man,0,2014-3
Portugal. The Man,0,2014-4
Portugal. The Man,0,2014-5
Portugal. The Man,0,2014-6
Portugal. The Man,0,2014-7
Portugal. The Man,0,2014-8
Portugal. The Man,0,2014-9
Portugal. The Man,0,2014-10
Portugal. The Man,0,2014-11
Portugal. The Man,0,2014-12
Young the Giant,0,2013-1
Young the Giant,0,2013-2
Young the Giant,0,2013-3
Young the Giant,0,2013-4
Young the Giant,0,2013-5
Young the Giant,0,2013-6
Young the Giant,0,2013-7
Young the Giant,0,2013-8
Young the Giant,0,2013-9
Young the Giant,0,2013-10
Young the Giant,0,2013-11
Young the Giant,0,2013-12
Young the Giant,15,2014-1
Young the Giant,0,2014-2
Young the Giant,0,2014-3
Young the Giant,0,2014-4
Young the Giant,0,2014-5
Young the Giant,0,2014-6
Young the Giant,0,2014-7
Young the Giant,0,2014-8
Young the Giant,0,2014-9
Young the Giant,0,2014-10
Young the Giant,0,2014-11
Young the Giant,0,2014-12
The Smiths,0,2013-1
The Smiths,0,2013-2
The Smiths,0,2013-3
The Smiths,0,2013-4
The Smiths,0,2013-5
The Smiths,0,2013-6
The Smiths,0,2013-7
The Smiths,0,2013-8
The Smiths,1,2013-9
The Smiths,0,2013-10
The Smiths,0,2013-11
The Smiths,0,2013-12
The Smiths,0,2014-1
The Smiths,4,2014-2
The Smiths,1,2014-3
The Smiths,0,2014-4
The Smiths,5,2014-5
The Smiths,0,2014-6
The Smiths,0,2014-7
The Smiths,0,2014-8
The Smiths,0,2014-9
The Smiths,3,2014-10
The Smiths,0,2014-11
The Smiths,1,2014-12
The Pains of Being Pure At Heart,0,2013-1
The Pains of Being Pure At Heart,0,2013-2
The Pains of Being Pure At Heart,0,2013-3
The Pains of Being Pure At Heart,0,2013-4
The Pains of Being Pure At Heart,0,2013-5
The Pains of Being Pure At Heart,0,2013-6
The Pains of Being Pure At Heart,0,2013-7
The Pains of Being Pure At Heart,0,2013-8
The Pains of Being Pure At Heart,0,2013-9
The Pains of Being Pure At Heart,0,2013-10
The Pains of Being Pure At Heart,0,2013-11
The Pains of Being Pure At Heart,0,2013-12
The Pains of Being Pure At Heart,0,2014-1
The Pains of Being Pure At Heart,14,2014-2
The Pains of Being Pure At Heart,1,2014-3
The Pains of Being Pure At Heart,0,2014-4
The Pains of Being Pure At Heart,0,2014-5
The Pains of Being Pure At Heart,0,2014-6
The Pains of Being Pure At Heart,0,2014-7
The Pains of Being Pure At Heart,0,2014-8
The Pains of Being Pure At Heart,0,2014-9
The Pains of Being Pure At Heart,0,2014-10
The Pains of Being Pure At Heart,0,2014-11
The Pains of Being Pure At Heart,0,2014-12
Sufjan Stevens,0,2013-1
Sufjan Stevens,0,2013-2
Sufjan Stevens,0,2013-3
Sufjan Stevens,0,2013-4
Sufjan Stevens,0,2013-5
Sufjan Stevens,0,2013-6
Sufjan Stevens,0,2013-7
Sufjan Stevens,0,2013-8
Sufjan Stevens,0,2013-9
Sufjan Stevens,0,2013-10
Sufjan Stevens,7,2013-11
Sufjan Stevens,0,2013-12
Sufjan Stevens,0,2014-1
Sufjan Stevens,8,2014-2
Sufjan Stevens,0,2014-3
Sufjan Stevens,0,2014-4
Sufjan Stevens,0,2014-5
Sufjan Stevens,0,2014-6
Sufjan Stevens,0,2014-7
Sufjan Stevens,0,2014-8
Sufjan Stevens,0,2014-9
Sufjan Stevens,0,2014-10
Sufjan Stevens,0,2014-11
Sufjan Stevens,0,2014-12
Kanye West,0,2013-1
Kanye West,0,2013-2
Kanye West,0,2013-3
Kanye West,0,2013-4
Kanye West,0,2013-5
Kanye West,13,2013-6
Kanye West,0,2013-7
Kanye West,0,2013-8
Kanye West,0,2013-9
Kanye West,0,2013-10
Kanye West,0,2013-11
Kanye West,0,2013-12
Kanye West,0,2014-1
Kanye West,0,2014-2
Kanye West,0,2014-3
Kanye West,0,2014-4
Kanye West,0,2014-5
Kanye West,0,2014-6
Kanye West,0,2014-7
Kanye West,2,2014-8
Kanye West,0,2014-9
Kanye West,0,2014-10
Kanye West,0,2014-11
Kanye West,0,2014-12
Girls,0,2013-1
Girls,1,2013-2
Girls,0,2013-3
Girls,0,2013-4
Girls,0,2013-5
Girls,0,2013-6
Girls,0,2013-7
Girls,0,2013-8
Girls,0,2013-9
Girls,0,2013-10
Girls,0,2013-11
Girls,0,2013-12
Girls,13,2014-1
Girls,0,2014-2
Girls,0,2014-3
Girls,0,2014-4
Girls,0,2014-5
Girls,0,2014-6
Girls,1,2014-7
Girls,0,2014-8
Girls,0,2014-9
Girls,0,2014-10
Girls,0,2014-11
Girls,0,2014-12
Dustin Wong,1,2013-1
Dustin Wong,0,2013-2
Dustin Wong,0,2013-3
Dustin Wong,0,2013-4
Dustin Wong,0,2013-5
Dustin Wong,0,2013-6
Dustin Wong,0,2013-7
Dustin Wong,0,2013-8
Dustin Wong,0,2013-9
Dustin Wong,0,2013-10
Dustin Wong,0,2013-11
Dustin Wong,0,2013-12
Dustin Wong,0,2014-1
Dustin Wong,0,2014-2
Dustin Wong,14,2014-3
Dustin Wong,0,2014-4
Dustin Wong,0,2014-5
Dustin Wong,0,2014-6
Dustin Wong,0,2014-7
Dustin Wong,0,2014-8
Dustin Wong,0,2014-9
Dustin Wong,0,2014-10
Dustin Wong,0,2014-11
Dustin Wong,0,2014-12
Blonde Redhead,0,2013-1
Blonde Redhead,0,2013-2
Blonde Redhead,0,2013-3
Blonde Redhead,0,2013-4
Blonde Redhead,0,2013-5
Blonde Redhead,0,2013-6
Blonde Redhead,0,2013-7
Blonde Redhead,0,2013-8
Blonde Redhead,0,2013-9
Blonde Redhead,0,2013-10
Blonde Redhead,0,2013-11
Blonde Redhead,0,2013-12
Blonde Redhead,0,2014-1
Blonde Redhead,0,2014-2
Blonde Redhead,0,2014-3
Blonde Redhead,0,2014-4
Blonde Redhead,0,2014-5
Blonde Redhead,0,2014-6
Blonde Redhead,0,2014-7
Blonde Redhead,0,2014-8
Blonde Redhead,14,2014-9
Blonde Redhead,0,2014-10
Blonde Redhead,0,2014-11
Blonde Redhead,0,2014-12
The Flaming Lips,2,2013-1
The Flaming Lips,8,2013-2
The Flaming Lips,2,2013-3
The Flaming Lips,0,2013-4
The Flaming Lips,0,2013-5
The Flaming Lips,0,2013-6
The Flaming Lips,0,2013-7
The Flaming Lips,0,2013-8
The Flaming Lips,0,2013-9
The Flaming Lips,0,2013-10
The Flaming Lips,0,2013-11
The Flaming Lips,0,2013-12
The Flaming Lips,0,2014-1
The Flaming Lips,0,2014-2
The Flaming Lips,0,2014-3
The Flaming Lips,0,2014-4
The Flaming Lips,0,2014-5
The Flaming Lips,0,2014-6
The Flaming Lips,0,2014-7
The Flaming Lips,0,2014-8
The Flaming Lips,1,2014-9
The Flaming Lips,0,2014-10
The Flaming Lips,0,2014-11
The Flaming Lips,0,2014-12
Simon & Garfunkel,0,2013-1
Simon & Garfunkel,1,2013-2
Simon & Garfunkel,0,2013-3
Simon & Garfunkel,0,2013-4
Simon & Garfunkel,0,2013-5
Simon & Garfunkel,0,2013-6
Simon & Garfunkel,0,2013-7
Simon & Garfunkel,0,2013-8
Simon & Garfunkel,0,2013-9
Simon & Garfunkel,0,2013-10
Simon & Garfunkel,0,2013-11
Simon & Garfunkel,1,2013-12
Simon & Garfunkel,0,2014-1
Simon & Garfunkel,0,2014-2
Simon & Garfunkel,0,2014-3
Simon & Garfunkel,0,2014-4
Simon & Garfunkel,0,2014-5
Simon & Garfunkel,0,2014-6
Simon & Garfunkel,0,2014-7
Simon & Garfunkel,0,2014-8
Simon & Garfunkel,0,2014-9
Simon & Garfunkel,0,2014-10
Simon & Garfunkel,0,2014-11
Simon & Garfunkel,0,2014-12
Cults,0,2013-1
Cults,0,2013-2
Cults,0,2013-3
Cults,0,2013-4
Cults,0,2013-5
Cults,0,2013-6
Cults,0,2013-7
Cults,4,2013-8
Cults,0,2013-9
Cults,0,2013-10
Cults,5,2013-11
Cults,0,2013-12
Cults,1,2014-1
Cults,0,2014-2
Cults,1,2014-3
Cults,0,2014-4
Cults,0,2014-5
Cults,0,2014-6
Cults,0,2014-7
Cults,2,2014-8
Cults,0,2014-9
Cults,0,2014-10
Cults,0,2014-11
Cults,0,2014-12
Arctic Monkeys,0,2013-1
Arctic Monkeys,1,2013-2
Arctic Monkeys,0,2013-3
Arctic Monkeys,0,2013-4
Arctic Monkeys,0,2013-5
Arctic Monkeys,0,2013-6
Arctic Monkeys,0,2013-7
Arctic Monkeys,0,2013-8
Arctic Monkeys,0,2013-9
Arctic Monkeys,0,2013-10
Arctic Monkeys,0,2013-11
Arctic Monkeys,1,2013-12
Arctic Monkeys,1,2014-1
Arctic Monkeys,0,2014-2
Arctic Monkeys,0,2014-3
Arctic Monkeys,0,2014-4
Arctic Monkeys,10,2014-5
Arctic Monkeys,0,2014-6
Arctic Monkeys,0,2014-7
Arctic Monkeys,0,2014-8
Arctic Monkeys,0,2014-9
Arctic Monkeys,0,2014-10
Arctic Monkeys,0,2014-11
Arctic Monkeys,0,2014-12
Youth Lagoon,0,2013-1
Youth Lagoon,1,2013-2
Youth Lagoon,0,2013-3
Youth Lagoon,0,2013-4
Youth Lagoon,0,2013-5
Youth Lagoon,0,2013-6
Youth Lagoon,0,2013-7
Youth Lagoon,0,2013-8
Youth Lagoon,0,2013-9
Youth Lagoon,0,2013-10
Youth Lagoon,0,2013-11
Youth Lagoon,0,2013-12
Youth Lagoon,0,2014-1
Youth Lagoon,0,2014-2
Youth Lagoon,0,2014-3
Youth Lagoon,2,2014-4
Youth Lagoon,0,2014-5
Youth Lagoon,0,2014-6
Youth Lagoon,0,2014-7
Youth Lagoon,9,2014-8
Youth Lagoon,0,2014-9
Youth Lagoon,0,2014-10
Youth Lagoon,0,2014-11
Youth Lagoon,0,2014-12
Sharon Van Etten,0,2013-1
Sharon Van Etten,0,2013-2
Sharon Van Etten,0,2013-3
Sharon Van Etten,1,2013-4
Sharon Van Etten,0,2013-5
Sharon Van Etten,0,2013-6
Sharon Van Etten,0,2013-7
Sharon Van Etten,0,2013-8
Sharon Van Etten,0,2013-9
Sharon Van Etten,0,2013-10
Sharon Van Etten,0,2013-11
Sharon Van Etten,0,2013-12
Sharon Van Etten,0,2014-1
Sharon Van Etten,0,2014-2
Sharon Van Etten,0,2014-3
Sharon Van Etten,0,2014-4
Sharon Van Etten,0,2014-5
Sharon Van Etten,0,2014-6
Sharon Van Etten,0,2014-7
Sharon Van Etten,11,2014-8
Sharon Van Etten,0,2014-9
Sharon Van Etten,0,2014-10
Sharon Van Etten,0,2014-11
Sharon Van Etten,0,2014-12
Pillar Point,0,2013-1
Pillar Point,0,2013-2
Pillar Point,0,2013-3
Pillar Point,0,2013-4
Pillar Point,0,2013-5
Pillar Point,0,2013-6
Pillar Point,0,2013-7
Pillar Point,0,2013-8
Pillar Point,0,2013-9
Pillar Point,0,2013-10
Pillar Point,0,2013-11
Pillar Point,0,2013-12
Pillar Point,0,2014-1
Pillar Point,0,2014-2
Pillar Point,0,2014-3
Pillar Point,0,2014-4
Pillar Point,0,2014-5
Pillar Point,0,2014-6
Pillar Point,0,2014-7
Pillar Point,0,2014-8
Pillar Point,9,2014-9
Pillar Point,3,2014-10
Pillar Point,0,2014-11
Pillar Point,0,2014-12
Peter Bjorn and John,0,2013-1
Peter Bjorn and John,0,2013-2
Peter Bjorn and John,0,2013-3
Peter Bjorn and John,0,2013-4
Peter Bjorn and John,0,2013-5
Peter Bjorn and John,0,2013-6
Peter Bjorn and John,0,2013-7
Peter Bjorn and John,1,2013-8
Peter Bjorn and John,0,2013-9
Peter Bjorn and John,0,2013-10
Peter Bjorn and John,0,2013-11
Peter Bjorn and John,0,2013-12
Peter Bjorn and John,0,2014-1
Peter Bjorn and John,0,2014-2
Peter Bjorn and John,0,2014-3
Peter Bjorn and John,8,2014-4
Peter Bjorn and John,0,2014-5
Peter Bjorn and John,0,2014-6
Peter Bjorn and John,0,2014-7
Peter Bjorn and John,1,2014-8
Peter Bjorn and John,2,2014-9
Peter Bjorn and John,0,2014-10
Peter Bjorn and John,0,2014-11
Peter Bjorn and John,0,2014-12
Japandroids,0,2013-1
Japandroids,0,2013-2
Japandroids,0,2013-3
Japandroids,0,2013-4
Japandroids,0,2013-5
Japandroids,4,2013-6
Japandroids,0,2013-7
Japandroids,0,2013-8
Japandroids,0,2013-9
Japandroids,0,2013-10
Japandroids,0,2013-11
Japandroids,0,2013-12
Japandroids,0,2014-1
Japandroids,0,2014-2
Japandroids,2,2014-3
Japandroids,6,2014-4
Japandroids,0,2014-5
Japandroids,0,2014-6
Japandroids,0,2014-7
Japandroids,0,2014-8
Japandroids,0,2014-9
Japandroids,0,2014-10
Japandroids,0,2014-11
Japandroids,0,2014-12
Bob Dylan,0,2013-1
Bob Dylan,0,2013-2
Bob Dylan,0,2013-3
Bob Dylan,7,2013-4
Bob Dylan,0,2013-5
Bob Dylan,0,2013-6
Bob Dylan,0,2013-7
Bob Dylan,0,2013-8
Bob Dylan,5,2013-9
Bob Dylan,0,2013-10
Bob Dylan,0,2013-11
Bob Dylan,0,2013-12
Bob Dylan,0,2014-1
Bob Dylan,0,2014-2
Bob Dylan,0,2014-3
Bob Dylan,0,2014-4
Bob Dylan,0,2014-5
Bob Dylan,0,2014-6
Bob Dylan,0,2014-7
Bob Dylan,0,2014-8
Bob Dylan,0,2014-9
Bob Dylan,0,2014-10
Bob Dylan,0,2014-11
Bob Dylan,0,2014-12
Tycho,1,2013-1
Tycho,0,2013-2
Tycho,2,2013-3
Tycho,0,2013-4
Tycho,0,2013-5
Tycho,0,2013-6
Tycho,0,2013-7
Tycho,0,2013-8
Tycho,0,2013-9
Tycho,0,2013-10
Tycho,0,2013-11
